ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
000599.SZ,20180102,6.31,6.39,6.25,6.38,6.31,0.07,1.11,42140.38,26663.553,0.01
000599.SZ,20180103,6.36,6.62,6.34,6.56,6.38,0.18,2.82,105794.35,69243.667,-0.01
000599.SZ,20180104,6.52,6.62,6.5,6.53,6.56,-0.03,-0.46,43048.0,28204.923,-0.09
000599.SZ,20180105,6.57,6.62,6.5,6.53,6.53,0.0,0.0,30660.85,20077.707,-0.11
000599.SZ,20180108,6.53,6.56,6.46,6.48,6.53,-0.05,-0.77,41696.6,27077.435,-0.08
000599.SZ,20180109,6.49,6.49,6.43,6.45,6.48,-0.03,-0.46,23392.0,15094.848999999998,-0.13
000599.SZ,20180110,6.45,6.56,6.42,6.46,6.45,0.01,0.16,31875.11,20640.241,-0.11
000599.SZ,20180111,6.43,6.5,6.43,6.48,6.46,0.02,0.31,21723.0,14068.273000000001,-0.1
000599.SZ,20180112,6.47,6.48,6.43,6.45,6.48,-0.03,-0.46,17074.0,11020.47,-0.12
000599.SZ,20180115,6.44,6.44,6.13,6.18,6.45,-0.27,-4.19,63449.0,39752.17,-0.06
000599.SZ,20180116,6.15,6.24,6.1,6.17,6.18,-0.01,-0.16,24929.25,15374.028999999999,-0.06
000599.SZ,20180117,6.2,6.2,6.03,6.11,6.17,-0.06,-0.97,51624.5,31403.472999999998,-0.04
000599.SZ,20180118,6.09,6.15,6.08,6.12,6.11,0.01,0.16,22351.5,13649.333999999999,-0.0
000599.SZ,20180119,6.1,6.15,6.06,6.11,6.12,-0.01,-0.16,42920.82,26226.892000000003,0.01
000599.SZ,20180122,6.11,6.28,6.06,6.26,6.11,0.15,2.46,55236.56,34257.392,-0.02
000599.SZ,20180123,6.25,6.29,6.22,6.27,6.26,0.01,0.16,36366.1,22755.186,-0.03
000599.SZ,20180124,6.27,6.35,6.23,6.28,6.27,0.01,0.16,49334.38,30998.292999999998,-0.02
000599.SZ,20180125,6.29,6.58,6.29,6.46,6.28,0.18,2.87,120895.62,78184.62599999999,-0.05
000599.SZ,20180126,6.52,6.6,6.4,6.43,6.46,-0.03,-0.46,51870.76,33537.026,0.02
000599.SZ,20180129,6.42,6.52,6.38,6.5,6.43,0.07,1.09,50733.11,32783.356,-0.01
000599.SZ,20180130,6.49,6.5,6.4,6.43,6.5,-0.07,-1.08,24336.0,15649.347,-0.01
000599.SZ,20180131,6.41,6.49,6.32,6.47,6.43,0.04,0.62,53697.55,34452.041,-0.03
000599.SZ,20180201,6.47,6.47,5.95,5.96,6.47,-0.51,-7.88,58143.45,35965.093,0.06
000599.SZ,20180202,5.91,5.94,5.62,5.83,5.96,-0.13,-2.18,52316.39,30541.813,0.09
000599.SZ,20180205,5.81,5.96,5.66,5.93,5.83,0.1,1.72,30013.65,17540.662,0.07
000599.SZ,20180206,5.82,5.91,5.58,5.63,5.93,-0.3,-5.06,50713.92,29185.553,0.12
000599.SZ,20180207,5.7,5.84,5.6,5.76,5.63,0.13,2.31,35196.17,20234.055,0.07
000599.SZ,20180208,5.75,5.83,5.73,5.82,5.76,0.06,1.04,18180.8,10558.702,0.06
000599.SZ,20180209,5.74,5.81,5.62,5.66,5.82,-0.16,-2.75,33178.93,18918.077,0.09
000599.SZ,20180212,5.73,5.86,5.7,5.81,5.66,0.15,2.65,14921.0,8605.97,0.06
