ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
600337.SH,20180102,6.07,6.08,5.97,6.04,6.05,-0.01,-0.17,87777.27,52882.105,-0.07
600337.SH,20180103,6.06,6.08,5.99,6.0,6.04,-0.04,-0.66,58588.85,35360.542,-0.09
600337.SH,20180104,5.99,6.05,5.96,6.0,6.0,0.0,0.0,30009.73,18038.041,-0.09
600337.SH,20180105,6.06,6.06,5.84,5.88,6.0,-0.12,-2.0,98171.86,58081.519,-0.05
600337.SH,20180108,5.97,6.25,5.93,6.21,5.88,0.33,5.61,237682.95,145799.033,-0.1
600337.SH,20180109,6.13,6.21,6.07,6.08,6.21,-0.13,-2.09,95755.32,58641.585999999996,-0.13
600337.SH,20180110,6.06,6.12,5.85,6.08,6.08,0.0,0.0,130335.14,77793.804,-0.12
600337.SH,20180111,6.01,6.06,5.96,6.02,6.08,-0.06,-0.99,46020.34,27678.242000000002,-0.09
600337.SH,20180112,5.98,6.01,5.88,5.93,6.02,-0.09,-1.5,72280.13,42831.929000000004,-0.09
600337.SH,20180115,5.92,6.01,5.79,5.93,5.93,0.0,0.0,74983.2,44024.376,-0.07
600337.SH,20180116,5.93,5.94,5.83,5.87,5.93,-0.06,-1.01,44648.93,26232.435,-0.07
600337.SH,20180117,5.87,5.87,5.7,5.81,5.87,-0.06,-1.02,41644.74,24076.813,-0.06
600337.SH,20180118,5.81,5.98,5.75,5.96,5.81,0.15,2.58,71093.15,41872.008,-0.07
600337.SH,20180119,5.98,5.98,5.79,5.81,5.96,-0.15,-2.52,49728.9,29126.062,-0.04
600337.SH,20180122,5.83,5.84,5.7,5.8,5.81,-0.01,-0.17,38737.4,22314.49,-0.04
600337.SH,20180123,5.82,5.96,5.7,5.95,5.8,0.15,2.59,124848.68,73225.423,-0.07
600337.SH,20180124,5.94,5.94,5.86,5.92,5.95,-0.03,-0.5,44106.3,26021.74,-0.07
600337.SH,20180125,5.93,5.93,5.76,5.85,5.92,-0.07,-1.18,103809.04,60212.147000000004,-0.06
600337.SH,20180126,5.83,5.84,5.75,5.75,5.85,-0.1,-1.71,46526.61,26882.385,-0.06
600337.SH,20180129,5.76,5.79,5.72,5.73,5.75,-0.02,-0.35,44467.75,25531.793999999998,-0.05
600337.SH,20180130,5.71,5.71,5.61,5.64,5.73,-0.09,-1.57,44687.4,25271.091,-0.02
600337.SH,20180131,5.61,5.64,5.38,5.46,5.64,-0.18,-3.19,83942.94,46209.65900000001,-0.0
600337.SH,20180201,5.49,5.67,5.42,5.48,5.46,0.02,0.37,65298.25,36295.165,0.0
600337.SH,20180202,5.46,5.6,5.43,5.59,5.48,0.11,2.01,33757.76,18690.661,-0.0
600337.SH,20180205,5.5,5.73,5.49,5.62,5.59,0.03,0.54,31968.22,17989.173,0.01
600337.SH,20180206,5.57,5.58,5.2,5.26,5.62,-0.36,-6.41,58898.88,32026.305,0.09
600337.SH,20180207,5.42,5.48,5.18,5.34,5.26,0.08,1.52,66315.14,35162.35,0.05
600337.SH,20180208,5.39,5.55,5.31,5.48,5.34,0.14,2.62,61603.42,33770.232,0.01
600337.SH,20180209,5.48,5.55,5.24,5.41,5.48,-0.07,-1.28,100578.2,54335.350999999995,0.02
