ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
300344.SZ,20180102,11.26,11.57,11.12,11.35,11.2,0.15,1.34,110371.21,124931.869,-0.11
300344.SZ,20180103,11.56,12.28,11.46,11.91,11.35,0.56,4.93,317328.99,378700.79600000003,-0.24
300344.SZ,20180104,11.77,12.12,11.61,11.63,11.91,-0.28,-2.35,224817.13,265836.304,-0.29
300344.SZ,20180105,11.62,11.88,11.41,11.51,11.63,-0.12,-1.03,140778.53,163260.64,-0.28
300344.SZ,20180108,11.43,11.48,11.25,11.29,11.51,-0.22,-1.91,98967.12,112149.079,-0.27
300344.SZ,20180109,11.35,11.55,11.26,11.4,11.29,0.11,0.97,93078.37,106139.046,-0.32
300344.SZ,20180110,11.5,11.53,10.91,10.93,11.4,-0.47,-4.12,96714.45,107867.951,-0.28
300344.SZ,20180111,10.8,10.86,10.32,10.58,10.93,-0.35,-3.2,114584.75,121015.535,-0.23
300344.SZ,20180112,10.56,10.77,10.43,10.59,10.58,0.01,0.09,72774.54,77145.31,-0.24
300344.SZ,20180115,10.65,10.71,10.34,10.36,10.59,-0.23,-2.17,71440.5,75067.342,-0.19
300344.SZ,20180116,10.27,10.44,10.25,10.33,10.36,-0.03,-0.29,53924.13,55764.808,-0.2
300344.SZ,20180117,10.24,10.34,9.92,10.26,10.33,-0.07,-0.68,71017.81,72036.027,-0.18
300344.SZ,20180118,10.38,10.95,10.33,10.54,10.26,0.28,2.73,136358.66,145386.924,-0.18
300344.SZ,20180119,10.39,10.54,10.18,10.3,10.54,-0.24,-2.28,90928.69,93787.24,-0.15
300344.SZ,20180122,10.2,10.5,10.16,10.32,10.3,0.02,0.19,61325.5,63202.237,-0.13
300344.SZ,20180123,10.38,10.56,10.28,10.45,10.32,0.13,1.26,78901.74,82179.18,-0.14
300344.SZ,20180124,10.5,10.85,10.31,10.55,10.45,0.1,0.96,101467.15,107045.209,-0.16
300344.SZ,20180125,10.7,10.82,10.39,10.42,10.55,-0.13,-1.23,100934.49,107087.23800000001,-0.14
300344.SZ,20180126,10.34,10.52,10.26,10.35,10.42,-0.07,-0.67,65359.8,67782.447,-0.14
300344.SZ,20180129,10.38,10.46,10.02,10.21,10.35,-0.14,-1.35,73183.57,74952.843,-0.13
300344.SZ,20180130,10.19,10.27,10.05,10.05,10.21,-0.16,-1.57,46418.6,47064.472,-0.12
300344.SZ,20180131,9.88,9.9,9.05,9.05,10.05,-1.0,-9.95,127702.04,118420.90699999999,-0.02
300344.SZ,20180201,9.01,9.12,8.15,8.21,9.05,-0.84,-9.28,98568.8,85763.862,0.19
300344.SZ,20180202,8.3,8.3,7.8,8.28,8.21,0.07,0.85,75339.8,60920.027,0.3
300344.SZ,20180205,8.13,8.38,8.06,8.27,8.28,-0.01,-0.12,36586.4,30212.281000000003,0.43
300344.SZ,20180206,8.1,8.18,7.57,7.7,8.27,-0.57,-6.89,64241.23,50661.654,0.44
300344.SZ,20180207,7.89,7.95,7.45,7.88,7.7,0.18,2.34,61860.23,48267.65,0.38
300344.SZ,20180208,7.9,8.17,7.78,8.12,7.88,0.24,3.05,62597.63,50378.417,0.29
300344.SZ,20180209,7.83,8.11,7.7,8.1,8.12,-0.02,-0.25,70342.03,55666.562999999995,0.34
300344.SZ,20180212,8.09,8.48,8.09,8.42,8.1,0.32,3.95,68268.02,56560.898,0.31
300344.SZ,20180213,8.39,8.65,8.3,8.3,8.42,-0.12,-1.43,61750.15,52089.21599999999,0.41
300344.SZ,20180214,8.31,8.45,8.16,8.4,8.3,0.1,1.2,35946.8,29753.707000000002,0.35
300344.SZ,20180222,8.52,8.77,8.35,8.62,8.4,0.22,2.62,76663.4,66054.775,0.33
300344.SZ,20180223,8.83,9.48,8.73,8.75,8.62,0.13,1.51,142343.12,128510.15699999999,0.18
300344.SZ,20180226,9.07,9.09,8.71,8.97,8.75,0.22,2.51,110437.62,98575.15199999999,0.19
300344.SZ,20180227,8.78,9.28,8.52,8.99,8.97,0.02,0.22,138015.39,122087.881,0.19
300344.SZ,20180228,8.79,9.1,8.71,8.81,8.99,-0.18,-2.0,94470.09,83766.95599999999,0.32
300344.SZ,20180301,8.63,9.2,8.63,8.93,8.81,0.12,1.36,116595.07,104599.84300000001,0.25
300344.SZ,20180302,8.77,9.01,8.77,8.88,8.93,-0.05,-0.56,83770.11,74442.148,0.26
300344.SZ,20180305,8.82,8.91,8.68,8.85,8.88,-0.03,-0.34,61639.2,54261.803,0.2
300344.SZ,20180306,8.78,8.99,8.73,8.88,8.85,0.03,0.34,90587.39,80332.272,0.16
