,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,688321.SH,20200403,45.1,46.6,44.81,45.66,45.1,0.56,1.2417,14043.82,64497.382000000005,
1,1,688321.SH,20200402,43.89,45.11,43.35,45.1,43.93,1.17,2.6633,9478.13,41939.402,
2,2,688321.SH,20200401,44.18,44.8,43.86,43.93,44.3,-0.37,-0.8352,7637.76,33830.025,
3,3,688321.SH,20200331,44.96,45.19,44.0,44.3,44.32,-0.02,-0.0451,7839.86,34833.138999999996,
4,4,688321.SH,20200330,45.04,45.04,44.02,44.32,45.72,-1.4,-3.0621,11516.58,51060.422,
5,5,688321.SH,20200327,46.35,47.33,45.51,45.72,46.06,-0.34,-0.7382,12569.24,58405.564000000006,
6,6,688321.SH,20200326,46.25,46.86,46.0,46.06,47.3,-1.24,-2.6216,11445.93,52953.333,
7,7,688321.SH,20200325,48.0,48.99,46.92,47.3,44.36,2.94,6.6276,24899.04,119028.77,
8,8,688321.SH,20200324,44.1,44.88,43.3,44.36,43.3,1.06,2.448,12384.42,54715.203,
9,9,688321.SH,20200323,45.15,45.61,43.08,43.3,46.41,-3.11,-6.7011,14871.64,65976.414,
10,10,688321.SH,20200320,46.8,46.95,45.88,46.41,45.97,0.44,0.9571,12203.61,56634.28400000001,
11,11,688321.SH,20200319,46.71,47.34,44.53,45.97,46.8,-0.83,-1.7735,17027.51,77883.113,
12,12,688321.SH,20200318,47.96,49.05,46.34,46.8,47.81,-1.01,-2.1125,15745.4,75457.243,
13,13,688321.SH,20200317,49.41,50.47,45.7,47.81,49.3,-1.49,-3.0223,17933.34,86041.09,
14,14,688321.SH,20200316,52.7,52.84,49.0,49.3,51.96,-2.66,-5.1193,19835.17,101343.34300000001,
15,15,688321.SH,20200313,51.0,52.75,50.0,51.96,53.9,-1.94,-3.5993,21327.52,109781.481,
16,16,688321.SH,20200312,54.16,54.98,53.65,53.9,55.55,-1.65,-2.9703,12081.08,65258.719000000005,
17,17,688321.SH,20200311,56.01,57.9,55.55,55.55,55.8,-0.25,-0.44799999999999995,19324.3,109310.82,
18,18,688321.SH,20200310,53.89,56.0,53.6,55.8,54.8,1.0,1.8248,15875.58,86895.45800000001,
19,19,688321.SH,20200309,56.36,56.36,54.52,54.8,57.05,-2.25,-3.9439,16839.65,93124.075,
20,20,688321.SH,20200306,57.1,57.2,56.1,57.05,57.2,-0.15,-0.2622,13103.58,74317.713,-0.19964943032427698
21,21,688321.SH,20200305,58.0,58.3,56.63,57.2,57.3,-0.1,-0.1745,15205.42,87171.317,-0.21153846153846156
22,22,688321.SH,20200304,56.51,57.3,54.5,57.3,56.6,0.7,1.2367,19013.74,106483.52900000001,-0.2333333333333333
23,23,688321.SH,20200303,57.1,58.35,56.3,56.6,56.0,0.6,1.0714,20541.67,117962.171,-0.2173144876325089
24,24,688321.SH,20200302,54.6,56.5,54.5,56.0,53.83,2.17,4.0312,17026.08,94525.413,-0.20857142857142857
25,25,688321.SH,20200228,55.4,56.4,53.6,53.83,57.06,-3.23,-5.6607,25793.87,141640.065,-0.15065948355935352
26,26,688321.SH,20200227,59.3,60.58,56.99,57.06,60.62,-3.56,-5.8726,35870.97,208896.378,-0.1927795303189625
27,27,688321.SH,20200226,62.7,63.5,60.3,60.62,62.89,-2.27,-3.6095,27958.57,173208.388,-0.21972946222368855
28,28,688321.SH,20200225,60.93,63.45,60.51,62.89,62.35,0.54,0.8661,30310.62,188646.641,-0.2946414374304341
29,29,688321.SH,20200224,62.8,63.66,62.01,62.35,62.76,-0.41,-0.6533,22191.68,138630.616,-0.3055332798716921
30,30,688321.SH,20200221,64.11,64.29,62.7,62.76,64.04,-1.28,-1.9988,30223.4,190894.121,-0.2605162523900574
31,31,688321.SH,20200220,63.62,64.85,62.4,64.04,63.82,0.22,0.3447,29055.15,184753.986,-0.28216739537788893
32,32,688321.SH,20200219,65.0,65.18,63.68,63.82,65.98,-2.16,-3.2737,32621.61,209801.628,-0.26668755875900974
33,33,688321.SH,20200218,65.0,67.85,64.81,65.98,65.36,0.62,0.9486,41281.27,273506.317,-0.27538648075174293
34,34,688321.SH,20200217,62.3,65.8,62.03,65.36,62.3,3.06,4.9117,39918.31,256607.46300000002,-0.24571603427172586
35,35,688321.SH,20200214,64.33,65.1,61.36,62.3,64.34,-2.04,-3.1707,40119.79,253209.426,-0.1659711075441412
36,36,688321.SH,20200213,65.0,66.45,63.87,64.34,64.99,-0.65,-1.0002,42608.08,277938.483,-0.16226297792974828
37,37,688321.SH,20200212,63.0,66.0,61.99,64.99,63.11,1.88,2.9789,43201.5,277835.958,-0.14525311586397904
